i    j    k    brain       skull       skin        outside     
26   9    19   1.000000    0.000000    0.000000    0.000000    
26   9    20   1.000000    0.000000    0.000000    0.000000    
26   9    21   1.000000    0.000000    0.000000    0.000000    
26   9    22   1.000000    0.000000    0.000000    0.000000    
26   9    23   1.000000    0.000000    0.000000    0.000000    
26   9    24   0.978027    0.021973    0.000000    0.000000    
26   9    26   0.006836    0.066895    0.159668    0.766602    
26   9    25   0.484863    0.260254    0.179199    0.075684    
26   10   4    0.000000    0.001953    0.033691    0.964355    
26   10   5    0.211426    0.221191    0.270020    0.297363    
26   10   7    1.000000    0.000000    0.000000    0.000000    
26   10   6    0.896973    0.091797    0.011230    0.000000    
26   10   8    1.000000    0.000000    0.000000    0.000000    
26   10   10   1.000000    0.000000    0.000000    0.000000    
26   10   9    1.000000    0.000000    0.000000    0.000000    
26   10   11   1.000000    0.000000    0.000000    0.000000    
26   10   12   1.000000    0.000000    0.000000    0.000000    
26   10   13   1.000000    0.000000    0.000000    0.000000    
26   10   16   1.000000    0.000000    0.000000    0.000000    
26   10   14   1.000000    0.000000    0.000000    0.000000    
26   10   15   1.000000    0.000000    0.000000    0.000000    
26   10   18   1.000000    0.000000    0.000000    0.000000    
26   10   17   1.000000    0.000000    0.000000    0.000000    
26   10   21   1.000000    0.000000    0.000000    0.000000    
26   10   20   1.000000    0.000000    0.000000    0.000000    
26   10   19   1.000000    0.000000    0.000000    0.000000    
26   10   22   1.000000    0.000000    0.000000    0.000000    
26   10   23   1.000000    0.000000    0.000000    0.000000    
26   10   26   0.213867    0.228516    0.272949    0.284668    
26   10   25   0.895996    0.086914    0.017090    0.000000    
26   10   24   1.000000    0.000000    0.000000    0.000000    
26   10   27   0.000000    0.001953    0.031738    0.966309    
26   11   6    0.999023    0.000977    0.000000    0.000000    
26   11   5    0.573730    0.226074    0.150879    0.049316    
26   11   4    0.006348    0.065918    0.165527    0.762207    
26   11   7    1.000000    0.000000    0.000000    0.000000    
26   11   9    1.000000    0.000000    0.000000    0.000000    
26   11   8    1.000000    0.000000    0.000000    0.000000    
26   11   10   1.000000    0.000000    0.000000    0.000000    
26   11   11   1.000000    0.000000    0.000000    0.000000    
26   11   12   1.000000    0.000000    0.000000    0.000000    
26   11   15   1.000000    0.000000    0.000000    0.000000    
26   11   14   1.000000    0.000000    0.000000    0.000000    
26   11   17   1.000000    0.000000    0.000000    0.000000    
26   11   13   1.000000    0.000000    0.000000    0.000000    
26   11   16   1.000000    0.000000    0.000000    0.000000    
26   11   18   1.000000    0.000000    0.000000    0.000000    
26   11   20   1.000000    0.000000    0.000000    0.000000    
26   11   22   1.000000    0.000000    0.000000    0.000000    
26   11   19   1.000000    0.000000    0.000000    0.000000    
26   11   21   1.000000    0.000000    0.000000    0.000000    
26   11   24   1.000000    0.000000    0.000000    0.000000    
26   11   27   0.004395    0.067871    0.167480    0.760254    
26   11   26   0.597656    0.225586    0.125000    0.051758    
26   11   23   1.000000    0.000000    0.000000    0.000000    
26   11   25   0.998535    0.001465    0.000000    0.000000    
26   12   5    0.843262    0.122559    0.033691    0.000488    
26   12   4    0.114258    0.166504    0.245117    0.474121    
26   12   7    1.000000    0.000000    0.000000    0.000000    
26   12   6    1.000000    0.000000    0.000000    0.000000    
26   12   8    1.000000    0.000000    0.000000    0.000000    
26   12   9    1.000000    0.000000    0.000000    0.000000    
26   12   12   1.000000    0.000000    0.000000    0.000000    
26   12   10   1.000000    0.000000    0.000000    0.000000    
26   12   11   1.000000    0.000000    0.000000    0.000000    
26   12   13   1.000000    0.000000    0.000000    0.000000    
26   12   14   1.000000    0.000000    0.000000    0.000000    
26   12   15   1.000000    0.000000    0.000000    0.000000    
26   12   16   1.000000    0.000000    0.000000    0.000000    
26   12   19   1.000000    0.000000    0.000000    0.000000    
26   12   17   1.000000    0.000000    0.000000    0.000000    
26   12   18   1.000000    0.000000    0.000000    0.000000    
26   12   21   1.000000    0.000000    0.000000    0.000000    
26   12   20   1.000000    0.000000    0.000000    0.000000    
26   12   23   1.000000    0.000000    0.000000    0.000000    
26   12   22   1.000000    0.000000    0.000000    0.000000    
26   12   24   1.000000    0.000000    0.000000    0.000000    
26   12   25   1.000000    0.000000    0.000000    0.000000    
26   12   27   0.107422    0.176270    0.257324    0.458984    
26   12   28   0.000000    0.000000    0.000977    0.999023    
26   12   26   0.842285    0.117676    0.039551    0.000488    
26   13   4    0.286621    0.229004    0.240723    0.243652    
26   13   3    0.000000    0.000488    0.042480    0.957031    
26   13   5    0.962402    0.037109    0.000488    0.000000    
26   13   7    1.000000    0.000000    0.000000    0.000000    
26   13   6    1.000000    0.000000    0.000000    0.000000    
26   13   9    1.000000    0.000000    0.000000    0.000000    
26   13   8    1.000000    0.000000    0.000000    0.000000    
26   13   17   1.000000    0.000000    0.000000    0.000000    
26   13   10   1.000000    0.000000    0.000000    0.000000    
26   13   12   1.000000    0.000000    0.000000    0.000000    
26   13   11   1.000000    0.000000    0.000000    0.000000    
26   13   14   1.000000    0.000000    0.000000    0.000000    
26   13   13   1.000000    0.000000    0.000000    0.000000    
26   13   15   1.000000    0.000000    0.000000    0.000000    
26   13   16   1.000000    0.000000    0.000000    0.000000    
26   13   19   1.000000    0.000000    0.000000    0.000000    
26   13   20   1.000000    0.000000    0.000000    0.000000    
26   13   21   1.000000    0.000000    0.000000    0.000000    
26   13   18   1.000000    0.000000    0.000000    0.000000    
26   13   22   1.000000    0.000000    0.000000    0.000000    
26   13   24   1.000000    0.000000    0.000000    0.000000    
26   13   23   1.000000    0.000000    0.000000    0.000000    
26   13   25   1.000000    0.000000    0.000000    0.000000    
26   13   28   0.000000    0.000488    0.031738    0.967773    
26   13   27   0.261230    0.250488    0.259277    0.229004    
26   13   26   0.977539    0.022461    0.000000    0.000000    
26   14   5    0.999023    0.000977    0.000000    0.000000    
26   14   3    0.000000    0.012695    0.100098    0.887207    
26   14   6    1.000000    0.000000    0.000000    0.000000    
26   14   7    1.000000    0.000000    0.000000    0.000000    
26   14   8    1.000000    0.000000    0.000000    0.000000    
26   14   4    0.404785    0.269043    0.193848    0.132324    
26   14   9    1.000000    0.000000    0.000000    0.000000    
26   14   11   1.000000    0.000000    0.000000    0.000000    
26   14   10   1.000000    0.000000    0.000000    0.000000    
26   14   13   1.000000    0.000000    0.000000    0.000000    
26   14   14   1.000000    0.000000    0.000000    0.000000    
26   14   12   1.000000    0.000000    0.000000    0.000000    
26   14   15   1.000000    0.000000    0.000000    0.000000    
26   14   16   1.000000    0.000000    0.000000    0.000000    
26   14   18   1.000000    0.000000    0.000000    0.000000    
26   14   17   1.000000    0.000000    0.000000    0.000000    
26   14   20   1.000000    0.000000    0.000000    0.000000    
26   14   19   1.000000    0.000000    0.000000    0.000000    
26   14   22   1.000000    0.000000    0.000000    0.000000    
26   14   21   1.000000    0.000000    0.000000    0.000000    
26   14   24   1.000000    0.000000    0.000000    0.000000    
26   14   23   1.000000    0.000000    0.000000    0.000000    
26   14   25   1.000000    0.000000    0.000000    0.000000    
26   14   26   0.999023    0.000977    0.000000    0.000000    
26   14   27   0.431641    0.257812    0.186523    0.124023    
26   14   28   0.000000    0.008789    0.096680    0.894531    
26   15   5    1.000000    0.000000    0.000000    0.000000    
26   15   6    1.000000    0.000000    0.000000    0.000000    
26   15   4    0.504395    0.251465    0.162598    0.081543    
26   15   8    1.000000    0.000000    0.000000    0.000000    
26   15   3    0.000000    0.031738    0.089844    0.878418    
26   15   7    1.000000    0.000000    0.000000    0.000000    
26   15   9    1.000000    0.000000    0.000000    0.000000    
26   15   10   1.000000    0.000000    0.000000    0.000000    
26   15   11   1.000000    0.000000    0.000000    0.000000    
26   15   13   1.000000    0.000000    0.000000    0.000000    
26   15   12   1.000000    0.000000    0.000000    0.000000    
26   15   14   1.000000    0.000000    0.000000    0.000000    
26   15   16   1.000000    0.000000    0.000000    0.000000    
26   15   17   1.000000    0.000000    0.000000    0.000000    
26   15   15   1.000000    0.000000    0.000000    0.000000    
26   15   18   1.000000    0.000000    0.000000    0.000000    
26   15   19   1.000000    0.000000    0.000000    0.000000    
26   15   20   1.000000    0.000000    0.000000    0.000000    
26   15   22   1.000000    0.000000    0.000000    0.000000    
26   15   21   1.000000    0.000000    0.000000    0.000000    
26   15   23   1.000000    0.000000    0.000000    0.000000    
26   15   24   1.000000    0.000000    0.000000    0.000000    
26   15   25   1.000000    0.000000    0.000000    0.000000    
26   15   26   1.000000    0.000000    0.000000    0.000000    
26   15   27   0.508789    0.237305    0.166016    0.087891    
26   15   28   0.000000    0.027832    0.104980    0.867188    
26   16   4    0.502930    0.246582    0.171387    0.079102    
26   16   3    0.000000    0.032715    0.099121    0.868164    
26   16   5    1.000000    0.000000    0.000000    0.000000    
26   16   9    1.000000    0.000000    0.000000    0.000000    
26   16   6    1.000000    0.000000    0.000000    0.000000    
26   16   7    1.000000    0.000000    0.000000    0.000000    
26   16   8    1.000000    0.000000    0.000000    0.000000    
26   16   11   1.000000    0.000000    0.000000    0.000000    
26   16   12   1.000000    0.000000    0.000000    0.000000    
26   16   13   1.000000    0.000000    0.000000    0.000000    
26   16   10   1.000000    0.000000    0.000000    0.000000    
26   16   14   1.000000    0.000000    0.000000    0.000000    
26   16   16   1.000000    0.000000    0.000000    0.000000    
26   16   17   1.000000    0.000000    0.000000    0.000000    
26   16   15   1.000000    0.000000    0.000000    0.000000    
26   16   19   1.000000    0.000000    0.000000    0.000000    
26   16   18   1.000000    0.000000    0.000000    0.000000    
26   16   22   1.000000    0.000000    0.000000    0.000000    
26   16   23   1.000000    0.000000    0.000000    0.000000    
26   16   20   1.000000    0.000000    0.000000    0.000000    
26   16   21   1.000000    0.000000    0.000000    0.000000    
26   16   24   1.000000    0.000000    0.000000    0.000000    
26   16   26   1.000000    0.000000    0.000000    0.000000    
26   16   25   1.000000    0.000000    0.000000    0.000000    
26   16   27   0.515137    0.251953    0.152344    0.080566    
26   16   28   0.000000    0.028320    0.097656    0.874023    
26   17   3    0.000000    0.013184    0.089355    0.897461    
26   17   4    0.420410    0.266602    0.187012    0.125977    
